home;away;weight1;weight2
América-MG;Cuiabá-MT;35.0;42.0
América-MG;Juventude;7.0;10.0
América-MG;Santos;8.0;9.0
América-MG;RB Bragantino;11.0;19.0
América-MG;Ceará SC;18.0;22.0
América-MG;Athletico-PR;24.0;27.0
América-MG;EC Bahia;10.0;8.0
América-MG;Fortaleza;26.0;22.0
América-MG;Atlético-GO;3.0;6.0
Chapecoense;RB Bragantino;26.0;32.0
Chapecoense;Cuiabá-MT;12.0;13.0
Chapecoense;Santos;11.0;13.0
Chapecoense;Juventude;19.0;23.0
Corinthians;Cuiabá-MT;10.0;6.0
Corinthians;Santos;11.0;12.0
Athletico-PR;América-MG;32.0;31.0
Athletico-PR;Juventude;6.0;6.0
Athletico-PR;Santos;6.0;7.0
Athletico-PR;Cuiabá-MT;37.0;37.0
Atlético-GO;América-MG;19.0;26.0
Atlético-GO;Cuiabá-MT;23.0;27.0
Atlético-GO;Juventude;7.0;13.0
Atlético-GO;Santos;10.0;13.0
Atlético-MG;Santos;19.0;27.0
Atlético-MG;Cuiabá-MT;26.0;23.0
Sport Recife;Cuiabá-MT;3.0;8.0
Sport Recife;Santos;22.0;23.0
Internacional;Cuiabá-MT;5.0;8.0
Internacional;Santos;2.0;1.0
RB Bragantino;Cuiabá-MT;28.0;24.0
RB Bragantino;Santos;21.0;20.0
RB Bragantino;Juventude;30.0;30.0
RB Bragantino;Chapecoense;6.0;10.0
RB Bragantino;América-MG;35.0;41.0
Vasco da Gama;América-MG;6.0;3.0
EC Vitória;Ceará SC;7.0;9.0
EC Vitória;Paraná;13.0;13.0
Chapecoense;Paraná;17.0;17.0
Paraná;EC Bahia;14.0;16.0
Paraná;América-MG;5.0;9.0
Paraná;Ceará SC;33.0;32.0
Ceará SC;Atlético-PR;4.0;3.0
EC Bahia;Paraná;9.0;10.0
Paraná;Chapecoense;20.0;26.0
Atlético-PR;Ceará SC;8.0;9.0
Ceará SC;EC Vitória;5.0;4.0
Ceará SC;Paraná;4.0;6.0
América-MG;Vasco da Gama;22.0;25.0
América-MG;Paraná;30.0;34.0
Paraná;EC Vitória;22.0;31.0
Guarani;São Paulo;12.0;17.0
Barueri;Vasco da Gama;9.0;12.0
Vasco da Gama;Guarani;2.0;7.0
Internacional;Guarani;16.0;19.0
Fluminense;Guarani;16.0;14.0
Guarani;Goiás EC;18.0;15.0
Guarani;Barueri;5.0;4.0
Guarani;Internacional;5.0;3.0
Guarani;Ceará SC;9.0;8.0
Guarani;Palmeiras;22.0;34.0
Guarani;Flamengo;11.0;9.0
Guarani;Atlético-PR;7.0;13.0
Guarani;Santos FC;12.0;17.0
Guarani;Vasco da Gama;25.0;16.0
Guarani;Corinthians;10.0;14.0
Guarani;Atlético-GO;28.0;36.0
Guarani;Atlético-MG;17.0;16.0
Guarani;EC Vitória;22.0;21.0
Guarani;Grêmio;8.0;9.0
Atlético-MG;Guarani;40.0;43.0
Botafogo;Guarani;27.0;32.0
Corinthians;Guarani;21.0;21.0
Atlético-GO;Guarani;16.0;11.0
Atlético-GO;Barueri;5.0;6.0
Ceará SC;Barueri;31.0;28.0
Grêmio;Guarani;13.0;11.0
São Paulo;Guarani;14.0;5.0
Santos FC;Guarani;30.0;35.0
Barueri;Ceará SC;26.0;27.0
Atlético-PR;Guarani;7.0;6.0
Avaí FC;Guarani;24.0;29.0
Guarani;Fluminense;8.0;7.0
Guarani;Botafogo;13.0;13.0
Barueri;Atlético-GO;20.0;31.0
EC Vitória;Guarani;5.0;4.0
Palmeiras;Guarani;20.0;12.0
Goiás EC;Guarani;7.0;7.0
Barueri;Guarani;32.0;32.0
Cruzeiro;Guarani;7.0;6.0
Guarani;Cruzeiro;30.0;29.0
Ceará SC;Guarani;5.0;7.0
Vasco da Gama;Barueri;19.0;31.0
Flamengo;Guarani;8.0;8.0
Guarani;Avaí FC;26.0;32.0
Grêmio;Criciúma EC;26.0;23.0
Guarani;Paraná;29.0;34.0
Guarani;Figueirense FC;16.0;20.0
Guarani;Criciúma EC;8.0;6.0
Guarani;Juventude;4.0;5.0
Guarani;Fortaleza;22.0;23.0
Guarani;Coritiba FC;24.0;30.0
Guarani;Ponte Preta;5.0;5.0
Paraná;Guarani;19.0;27.0
Paraná;Criciúma EC;32.0;27.0
Cruzeiro;Criciúma EC;28.0;23.0
EC Bahia;Paysandu SC;27.0;27.0
EC Bahia;Guarani;10.0;11.0
EC Bahia;São Caetano;4.0;6.0
EC Bahia;Criciúma EC;18.0;23.0
Fortaleza;EC Vitória;29.0;38.0
Fortaleza;Guarani;32.0;37.0
Fortaleza;Criciúma EC;17.0;18.0
Goiás EC;Criciúma EC;6.0;5.0
Juventude;EC Vitória;21.0;14.0
Juventude;Guarani;26.0;32.0
Santos FC;Criciúma EC;23.0;20.0
Fluminense;Criciúma EC;5.0;3.0
São Paulo;Criciúma EC;33.0;36.0
Corinthians;Criciúma EC;6.0;4.0
Coritiba FC;Guarani;20.0;25.0
EC Vitória;Juventude;1.0;0.0
EC Vitória;São Caetano;19.0;23.0
EC Vitória;Fortaleza;4.0;4.0
EC Vitória;Paysandu SC;10.0;10.0
EC Vitória;Criciúma EC;31.0;38.0
Paysandu SC;EC Bahia;5.0;7.0
Paysandu SC;Criciúma EC;16.0;18.0
Paysandu SC;Grêmio;18.0;16.0
Paysandu SC;Guarani;6.0;6.0
Paysandu SC;EC Vitória;18.0;18.0
Paysandu SC;Flamengo;7.0;5.0
Ponte Preta;Criciúma EC;28.0;29.0
Ponte Preta;Guarani;16.0;17.0
Atlético-PR;Paysandu SC;7.0;14.0
Atlético-PR;Criciúma EC;13.0;16.0
Criciúma EC;Fluminense;31.0;38.0
Criciúma EC;Guarani;21.0;29.0
Criciúma EC;Internacional;22.0;38.0
Criciúma EC;Figueirense FC;28.0;34.0
Criciúma EC;Paysandu SC;9.0;9.0
Criciúma EC;Atlético-MG;36.0;35.0
Criciúma EC;Juventude;5.0;3.0
Criciúma EC;Ponte Preta;17.0;18.0
Criciúma EC;Atlético-PR;6.0;6.0
Criciúma EC;Corinthians;4.0;8.0
Criciúma EC;Goiás EC;9.0;10.0
Criciúma EC;São Paulo;37.0;39.0
Criciúma EC;EC Vitória;27.0;32.0
Criciúma EC;São Caetano;28.0;32.0
Criciúma EC;Vasco da Gama;19.0;17.0
Criciúma EC;Santos FC;9.0;9.0
Criciúma EC;Flamengo;32.0;36.0
Criciúma EC;Coritiba FC;16.0;13.0
Criciúma EC;Cruzeiro;13.0;18.0
São Caetano;Coritiba FC;27.0;40.0
São Caetano;EC Vitória;6.0;9.0
São Caetano;Criciúma EC;12.0;14.0
São Caetano;Guarani;18.0;17.0
Internacional;Criciúma EC;16.0;21.0
Vasco da Gama;Criciúma EC;11.0;16.0
Vasco da Gama;Paysandu SC;10.0;14.0
Figueirense FC;Criciúma EC;11.0;8.0
Guarani;Paysandu SC;8.0;8.0
Juventude;Criciúma EC;10.0;9.0
Coritiba FC;Criciúma EC;15.0;19.0
Paysandu SC;Botafogo;28.0;36.0
Criciúma EC;Botafogo;8.0;10.0
Grêmio;Paysandu SC;20.0;25.0
Guarani;São Caetano;18.0;19.0
Botafogo;Criciúma EC;12.0;14.0
Flamengo;Criciúma EC;18.0;14.0
Figueirense FC;Guarani;26.0;38.0
Criciúma EC;Grêmio;26.0;30.0
Criciúma EC;Palmeiras;12.0;16.0
Grêmio;Joinville-SC;21.0;26.0
Avaí FC;Figueirense FC;7.0;7.0
Avaí FC;Joinville-SC;24.0;23.0
Cruzeiro;Joinville-SC;24.0;21.0
Flamengo;Joinville-SC;24.0;30.0
Goiás EC;Joinville-SC;2.0;4.0
Palmeiras;Joinville-SC;14.0;12.0
Santos FC;Joinville-SC;13.0;18.0
Fluminense;Joinville-SC;33.0;41.0
São Paulo;Joinville-SC;17.0;15.0
Chapecoense;Joinville-SC;8.0;8.0
Corinthians;Joinville-SC;10.0;16.0
Coritiba FC;Joinville-SC;21.0;28.0
Ponte Preta;Joinville-SC;24.0;26.0
Atlético-MG;Joinville-SC;24.0;25.0
Atlético-PR;Joinville-SC;5.0;7.0
Joinville-SC;Palmeiras;7.0;11.0
Joinville-SC;Atlético-PR;15.0;16.0
Joinville-SC;Corinthians;12.0;16.0
Joinville-SC;Goiás EC;22.0;29.0
Joinville-SC;Flamengo;3.0;5.0
Joinville-SC;Internacional;5.0;7.0
Joinville-SC;Ponte Preta;4.0;3.0
Joinville-SC;Avaí FC;22.0;20.0
Joinville-SC;Cruzeiro;10.0;15.0
Joinville-SC;Fluminense;8.0;7.0
Joinville-SC;São Paulo;32.0;39.0
Joinville-SC;Chapecoense;22.0;29.0
Joinville-SC;Sport Recife;13.0;11.0
Joinville-SC;Atlético-MG;30.0;33.0
Joinville-SC;Coritiba FC;8.0;11.0
Joinville-SC;Figueirense FC;9.0;12.0
Joinville-SC;Santos FC;26.0;32.0
Joinville-SC;Vasco da Gama;12.0;15.0
Joinville-SC;Grêmio;17.0;25.0
Sport Recife;Joinville-SC;29.0;18.0
Internacional;Joinville-SC;10.0;14.0
Vasco da Gama;Joinville-SC;30.0;37.0
Figueirense FC;Joinville-SC;27.0;32.0
Figueirense FC;Avaí FC;10.0;14.0
Criciúma EC;Portuguesa;9.0;10.0
Portuguesa;Criciúma EC;34.0;36.0
Náutico;Criciúma EC;4.0;9.0
Atlético-MG;Criciúma EC;6.0;14.0
Criciúma EC;EC Bahia;6.0;10.0
Criciúma EC;Náutico;27.0;29.0
Goiás;Palmeiras;16.0;20.0
Goiás;Santos;28.0;31.0
Goiás;Cuiabá-MT;19.0;23.0
Goiás;Athletico-PR;24.0;23.0
Goiás;Coritiba FC;10.0;9.0
Goiás;Atlético-GO;12.0;10.0
Goiás;Flamengo;27.0;34.0
Goiás;Botafogo;28.0;39.0
Goiás;Corinthians;6.0;7.0
Goiás;América-MG;11.0;14.0
Goiás;Juventude;23.0;31.0
Santos;Botafogo;10.0;13.0
Santos;Avaí FC;3.0;4.0
Avaí FC;América-MG;11.0;7.0
Avaí FC;Goiás;12.0;7.0
Avaí FC;Cuiabá-MT;25.0;34.0
Avaí FC;Santos;3.0;3.0
Avaí FC;RB Bragantino;25.0;32.0
Botafogo;Goiás;5.0;7.0
Botafogo;Santos;13.0;15.0
Flamengo;Goiás;5.0;8.0
Ceará SC;Goiás;25.0;29.0
Fortaleza;Goiás;27.0;35.0
Juventude;Goiás;21.0;23.0
Juventude;Avaí FC;26.0;23.0
Palmeiras;Goiás;5.0;4.0
Cuiabá-MT;Botafogo;9.0;9.0
Cuiabá-MT;Avaí FC;20.0;25.0
Cuiabá-MT;Coritiba FC;2.0;1.0
Fluminense;Goiás;6.0;4.0
América-MG;Goiás;28.0;33.0
Corinthians;Goiás;10.0;14.0
Coritiba FC;Goiás;26.0;33.0
Coritiba FC;Cuiabá-MT;5.0;6.0
Coritiba FC;Santos;17.0;17.0
Atlético-MG;Goiás;4.0;8.0
RB Bragantino;Avaí FC;19.0;23.0
RB Bragantino;Goiás;15.0;19.0
Goiás;Atlético-MG;20.0;30.0
Goiás;RB Bragantino;18.0;25.0
Goiás;Ceará SC;12.0;16.0
Goiás;Internacional;18.0;33.0
Goiás;Fluminense;23.0;25.0
Goiás;Avaí FC;10.0;15.0
Goiás;Fortaleza;7.0;10.0
Goiás;São Paulo;22.0;31.0
Santos;Coritiba FC;31.0;19.0
Santos;Goiás;9.0;9.0
Avaí FC;Juventude;3.0;4.0
Botafogo;Cuiabá-MT;10.0;9.0
América-MG;Avaí FC;35.0;32.0
Athletico-PR;Goiás;6.0;1.0
Atlético-GO;Goiás;15.0;17.0
Cuiabá-MT;Goiás;14.0;20.0
São Paulo;Goiás;31.0;28.0
Internacional;Goiás;27.0;23.0
Palmeiras;Criciúma EC;0.0;1.0
Criciúma EC;Sport Recife;17.0;11.0
Sport Recife;Criciúma EC;25.0;32.0
Chapecoense;Criciúma EC;20.0;20.0
Criciúma EC;Chapecoense;22.0;20.0
Vasco da Gama;Cuiabá-MT;26.0;31.0
Cuiabá-MT;Cruzeiro;16.0;15.0
Cruzeiro;RB Bragantino;12.0;14.0
EC Bahia;Goiás;27.0;34.0
Vasco da Gama;Santos;29.0;27.0
Vasco da Gama;Goiás;22.0;25.0
Santos;Vasco da Gama;5.0;7.0
Cruzeiro;Santos;17.0;22.0
Cruzeiro;Goiás;9.0;10.0
Goiás;Grêmio;6.0;5.0
Cruzeiro;Cuiabá-MT;23.0;35.0
Santos;Cruzeiro;26.0;27.0
RB Bragantino;Cruzeiro;33.0;39.0
Goiás;EC Bahia;41.0;46.0
Figueirense FC;Ceará SC;26.0;23.0
Ceará SC;Figueirense FC;29.0;33.0
